"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000116191",2485.84491630766,-0.483724815388063,0.208026263538641,-2.3253064644802,0.0200555788791251,0.106538667879463,"RALGPS2"
"ENSG00000116194",246.268169869322,2.12759985233836,0.449994533046406,4.72805711201596,2.26678431874241e-06,5.81872008599216e-05,"ANGPTL1"
"ENSG00000116198",596.381063093409,0.195240864429331,0.179842880106594,1.08561909325301,0.277647548921429,0.578400567870019,"CEP104"
"ENSG00000116199",1824.88167885286,0.290823601870689,0.161831879212185,1.797072389485,0.0723241283459534,0.257313145814595,"FAM20B"
"ENSG00000116205",468.955639078517,0.0924656697194112,0.167029144159153,0.553590034750497,0.579859447534096,0.823719798567002,"TCEANC2"
"ENSG00000116209",4352.30047319002,0.118824545472396,0.120084217305793,0.989510096650008,0.322413632393127,0.628275149587482,"TMEM59"
"ENSG00000116212",572.348205655368,0.292527678305394,0.102657437591259,2.84955172434873,0.00437808863533105,0.0344985184089951,"LRRC42"
"ENSG00000116213",312.915687213331,0.160457717542314,0.215570442791938,0.744340065660963,0.456670768100955,0.739249078580447,"WRAP73"
"ENSG00000116218",0,NA,NA,NA,NA,NA,"NPHS2"
"ENSG00000116221",879.596965372067,0.0194073305360724,0.0895574429802421,0.216702597687542,0.828440123447714,0.948613457003164,"MRPL37"
"ENSG00000116237",2567.68468829285,0.0443219136974161,0.125091987268068,0.354314570144576,0.72310314971003,0.902835713302424,"ICMT"
"ENSG00000116251",8419.66574026245,-0.114671211089473,0.144243226293459,-0.794985068180444,0.426622188012842,0.717819384265857,"RPL22"
"ENSG00000116254",12.0892273147485,0.894134372471795,0.624948469116959,1.43073295904731,0.152506763382059,0.40923368735317,"CHD5"
"ENSG00000116260",205677.414221444,0.0379211153803971,0.123596348779558,0.306814204099441,0.758984796072512,0.920091475319614,"QSOX1"
"ENSG00000116266",873.550973227432,0.0809828007565725,0.145196699878096,0.557745464081236,0.577018207530629,0.821735058869815,"STXBP3"
"ENSG00000116273",644.697190426956,0.195907462486298,0.138535446362395,1.41413239449075,0.157323033246876,0.417643705262741,"PHF13"
"ENSG00000116285",3268.63191573428,2.44021976886152,0.229391727249041,10.6377845361977,1.9880003083218e-26,1.03821602308737e-23,"ERRFI1"
"ENSG00000116288",2283.24846502227,0.0506708655563503,0.114052599554173,0.444276287909444,0.656842842663264,0.869944804463508,"PARK7"
"ENSG00000116299",45.6506995361137,-1.21947794395313,0.452457708046128,-2.69523078569987,0.00703398930075479,0.0491146924665428,"ELAPOR1"
"ENSG00000116329",16.8256548080645,-0.340261117053774,0.439089170769443,-0.774924866531128,0.438384057451533,0.726641936497155,"OPRD1"
"ENSG00000116337",1036.3124580881,-0.304504061974311,0.168137858894978,-1.81103806112168,0.0701349601901745,0.25218280438751,"AMPD2"
"ENSG00000116350",1553.41127922308,0.115556076389024,0.115029191770783,1.00458044266963,0.315098918438308,0.619570734289863,"SRSF4"
"ENSG00000116353",231.164085818828,-0.00155961886575591,0.191130563275937,-0.00815996583186058,0.993489361498016,0.997639330320081,"MECR"
"ENSG00000116396",154.484744777923,0.0392196888496581,0.284054031698905,0.138071227558673,0.890184125034848,0.967714946271926,"KCNC4"
"ENSG00000116406",1697.4685179488,0.327104582683289,0.134026025120076,2.4406049675071,0.0146626840672023,0.0855747014249627,"EDEM3"
"ENSG00000116455",502.552674839896,0.504758027412682,0.122365737992709,4.1249947550086,3.7074320569464e-05,0.000674058325359583,"WDR77"
"ENSG00000116459",1807.96176487028,0.00315573326961295,0.0944588431438332,0.0334085530224808,0.973348789145743,0.992400610616997,"ATP5PB"
"ENSG00000116473",1017.71167697064,0.0419970732731212,0.097069859669213,0.432647924043937,0.665270567625514,0.874763218153187,"RAP1A"
"ENSG00000116478",1424.99248723648,0.0609166177928608,0.128947332288987,0.472414719339359,0.636630800046436,0.858580875310026,"HDAC1"
"ENSG00000116489",3107.61134210408,0.119501191778128,0.125282055222201,0.953857210964332,0.340155925239632,0.645531446335878,"CAPZA1"
"ENSG00000116497",621.262064015467,0.0879398364571538,0.147601380591022,0.595792777174759,0.551313669492845,0.805250798000688,"S100PBP"
"ENSG00000116514",182.043059647933,-0.348808009890626,0.190735875304062,-1.82874883571102,0.0674372428922065,0.245852345532112,"RNF19B"
"ENSG00000116521",545.643315491002,0.185666243781032,0.115329072091813,1.60988240357317,0.107423531147497,0.332381772637423,"SCAMP3"
"ENSG00000116525",190.871873396476,0.115972574523283,0.264582226238036,0.43832337558059,0.661151883150032,0.872502378346244,"TRIM62"
"ENSG00000116539",2550.22218456276,-0.242387844906517,0.155151711707437,-1.56226342744821,0.118225943922991,0.351262396866077,"ASH1L"
"ENSG00000116544",3.05784099145316,-1.2567154153018,0.983987874003799,-1.27716555102279,0.201543806250585,NA,"DLGAP3"
"ENSG00000116560",3398.53061362324,0.093543667734572,0.119724622707364,0.781323554163253,0.434612220104078,0.723796137395675,"SFPQ"
"ENSG00000116574",298.781338376747,-0.0434432436971675,0.934009591189628,-0.046512631248074,0.962901666703013,0.990620217559667,"RHOU"
"ENSG00000116580",1069.46676216968,-0.0359323013976412,0.125938077430607,-0.285317214068478,0.775401125807388,0.926349295612262,"GON4L"
"ENSG00000116584",2277.91345410747,-1.03470077244439,0.065098436086062,-15.8944029173986,6.92854593249887e-57,3.49776093825651e-53,"ARHGEF2"
"ENSG00000116586",402.993148750296,-0.0660189669097844,0.106995585792492,-0.617025145671168,0.537218140000571,0.794470142594341,"LAMTOR2"
"ENSG00000116604",1676.29106267414,0.304080897603264,0.111319697498463,2.7316001070472,0.00630275900591701,0.0451752414314307,"MEF2D"
"ENSG00000116641",2827.27719167861,-0.0247550134959723,0.160224333599062,-0.154502209120858,0.877213769507924,0.964893127384559,"DOCK7"
"ENSG00000116649",1261.85035183926,0.795773820479324,0.160571732891513,4.95587738980792,7.20046142335453e-07,2.06145535456908e-05,"SRM"
"ENSG00000116661",44.5001057946307,0.299756557790142,0.32071337296876,0.934655624164884,0.349965802998422,0.653623392084241,"FBXO2"
"ENSG00000116663",122.266919862442,0.0227259954802206,0.239614242871532,0.0948440927712507,0.924438663736781,0.979848296697804,"FBXO6"
"ENSG00000116667",2837.46141354108,0.898613100916781,0.389463007149536,2.30731310656099,0.0210373713830733,0.109903756328612,"C1orf21"
"ENSG00000116668",175.575946349247,-0.202245251341863,0.209899506500526,-0.963533715317983,0.335279752918044,0.640814217307392,"SWT1"
"ENSG00000116670",342.154139600695,0.260078415532381,0.128357559719277,2.02620255558911,0.042744031872025,0.179529559008173,"MAD2L2"
"ENSG00000116675",55.1348547487249,1.69029289700188,0.549279121934889,3.07729318210322,0.0020888973693162,0.0192084703450479,"DNAJC6"
"ENSG00000116678",874.438630975442,0.395163413998442,0.284709068612515,1.38795513583115,0.165150706962876,0.428876181564792,"LEPR"
"ENSG00000116679",737.150551142332,-0.693237235107959,0.185407750330095,-3.73898736095843,0.000184763015040869,0.00264233792520677,"IVNS1ABP"
"ENSG00000116685",1196.44921009112,0.189201371724425,0.0965586923232024,1.95944422166705,0.0500607861087028,0.201106261436685,"KIAA2013"
"ENSG00000116688",2727.43069942616,-0.140583919751801,0.0852136809872042,-1.64978109293168,0.0989877171835039,0.315201759683062,"MFN2"
"ENSG00000116690",26.1756183215425,1.74232258916381,0.6434008858537,2.70798910519372,0.00676922445313133,0.0475289310814437,"PRG4"
"ENSG00000116691",207.708330904898,0.41964718121936,0.239810922874717,1.74990853706273,0.0801340973447412,0.27432886624912,"MIIP"
"ENSG00000116698",1027.35363338766,-0.092955557630618,0.13200488295318,-0.704182720752745,0.481318990353411,0.757096525158539,"SMG7"
"ENSG00000116701",4.03391237234566,-0.378276408610784,0.909865553801551,-0.415749785262549,0.677593106828171,NA,"NCF2"
"ENSG00000116703",0.786836787693168,-2.12034047935384,2.23922915109142,-0.946906429080903,0.343686461607901,NA,"PDC"
"ENSG00000116704",636.969352874686,0.876880702804772,0.149332652555121,5.87199576114877,4.30579756925953e-09,2.13108837210574e-07,"SLC35D1"
"ENSG00000116711",112.05087665294,-2.48459293368602,0.419245257392644,-5.92634714376524,3.09747436923786e-09,1.59562072524175e-07,"PLA2G4A"
"ENSG00000116717",1500.26084855072,0.126952680132606,0.178548126403448,0.7110277922813,0.477067013649974,0.753959849720164,"GADD45A"
"ENSG00000116721",1.24921539480609,3.85540866839308,3.41677279777434,1.12837724267311,0.259160634540278,NA,"PRAMEF1"
"ENSG00000116726",0.677830442607358,1.96247700003909,3.45793653412284,0.567528345495476,0.570355274101014,NA,"PRAMEF12"
"ENSG00000116729",3854.48719861254,-0.226194244905276,0.254193804919188,-0.889849557809589,0.373546672139091,0.674227896941201,"WLS"
"ENSG00000116731",1197.03863375647,0.213395618889661,0.114483006988773,1.86399383194562,0.0623225705281342,0.232825685902465,"PRDM2"
"ENSG00000116741",194.711980173418,0.0547161142848665,0.395424486438995,0.138373105766954,0.889945551016381,0.967708346868407,"RGS2"
"ENSG00000116745",0,NA,NA,NA,NA,NA,"RPE65"
"ENSG00000116747",865.841466540273,0.253096798923786,0.159874659849565,1.58309515192676,0.113399778459189,0.342598514782866,"RO60"
"ENSG00000116748",0,NA,NA,NA,NA,NA,"AMPD1"
"ENSG00000116750",324.744413115737,-0.0360871890217336,0.143519568946897,-0.25144437993042,0.801470559332857,0.936826875232474,"UCHL5"
"ENSG00000116752",366.602056016964,-0.208582332468507,0.115537783670256,-1.8053170646219,0.0710250808046088,0.254296654559291,"BCAS2"
"ENSG00000116754",4601.63590498119,0.0728100344935185,0.13743810646433,0.529765989699629,0.596274188485304,0.834927199020889,"SRSF11"
"ENSG00000116761",52.4906897761497,0.697467894507707,0.30888768766492,2.25799836756302,0.0239457612090429,0.120485640176102,"CTH"
"ENSG00000116771",15.1761354569005,0.219079405644871,0.522436505931244,0.419341686803378,0.674966434627517,0.879882184125001,"AGMAT"
"ENSG00000116774",3831.33228400733,0.160457834209405,0.104466798516185,1.53596967159424,0.124545818842243,0.363193758693174,"OLFML3"
"ENSG00000116783",9.12699820181384,-0.612224206506827,0.869678073208758,-0.703966473764216,0.481453652543518,NA,"TNNI3K"
"ENSG00000116785",4.06492218700117,-0.387654420437665,0.811381941741668,-0.477770579421015,0.632813503304273,NA,"CFHR3"
"ENSG00000116786",3756.99016645686,0.174819129775979,0.108440021638018,1.6121273966501,0.106934220134999,0.331718503020831,"PLEKHM2"
"ENSG00000116791",480.407945835609,-0.227302322514256,0.21334653090467,-1.0654137264403,0.286688747866705,0.589451681569543,"CRYZ"
"ENSG00000116793",565.410257931157,0.232297083276195,0.184405468868692,1.25970821094034,0.207774642257457,0.489726766983217,"PHTF1"
"ENSG00000116809",403.047443271567,-0.102737828477014,0.199422532156575,-0.515176632078615,0.606429596745438,0.841275549209623,"ZBTB17"
"ENSG00000116815",70.2526815763072,0.0913304420234205,0.238627054372125,0.382732973273835,0.701917763481556,0.893013427123575,"CD58"
"ENSG00000116819",16.5739957460352,-0.529529898500968,0.468441366968229,-1.13040806350666,0.258304317951827,0.555646530435332,"TFAP2E"
"ENSG00000116824",0.445081926224246,-0.635014512899832,3.15247936473065,-0.201433360676125,0.840359731730982,NA,"CD2"
"ENSG00000116830",300.372068304627,-0.676402183987857,0.24012604003664,-2.81686311024264,0.00484951901922957,0.0372066694763079,"TTF2"
"ENSG00000116833",2.3769279335094,-0.354389185657265,1.24157786270741,-0.28543452352193,0.775311261188965,NA,"NR5A2"
"ENSG00000116852",2.06396905932898,0.820384923039726,1.18435257492167,0.692686401339556,0.488506374892501,NA,"KIF21B"
"ENSG00000116857",843.101947352833,-0.247236845500026,0.173771563414534,-1.42276929919909,0.154803043941451,0.413709564230329,"TMEM9"
"ENSG00000116863",376.012998155618,0.0717423215771803,0.129710490419685,0.553095754592048,0.580197843578839,0.823747726891199,"ADPRS"
"ENSG00000116871",3117.80823967972,0.043268517667699,0.196474549129321,0.220224542361563,0.825696283745109,0.947648546326135,"MAP7D1"
"ENSG00000116874",351.700081343341,-0.216933152768074,0.211451720131141,-1.02592285668584,0.304927947915138,0.608289485138932,"WARS2"
"ENSG00000116882",0.335243829137614,-1.79461784619449,3.31505278278121,-0.54135422986806,0.588263448442798,NA,"HAO2"
"ENSG00000116885",108.384069953352,-0.371359681151849,0.203485733997373,-1.82499123578189,0.0680023519157819,0.247006354665112,"OSCP1"
"ENSG00000116898",632.723975150125,0.0335254521704248,0.125817491363031,0.266460980959246,0.789884206093295,0.931760366803937,"MRPS15"
"ENSG00000116903",408.287279655367,0.246955868021107,0.11907047020429,2.07403118168093,0.0380764150377031,0.166138664864884,"EXOC8"
"ENSG00000116906",885.924640915282,0.283522155680954,0.162640690311875,1.74324245142639,0.0812912730412759,0.277287461759037,"GNPAT"
"ENSG00000116918",827.008507801781,0.057832071383169,0.13022498529983,0.444093514389857,0.656974975310529,0.869973419697294,"TSNAX"
"ENSG00000116922",318.231193489511,0.0744606214283371,0.137676099441562,0.54083912698255,0.588618471412311,0.829190470611055,"C1orf109"
"ENSG00000116954",1451.0216530468,0.250136804970574,0.163889738341347,1.526250560298,0.126947476113167,0.366730422806563,"RRAGC"
"ENSG00000116957",212.014607115595,-0.131470935417643,0.193383128734152,-0.679846976715217,0.496601358121389,0.767765166266684,NA
"ENSG00000116962",9623.1457893985,1.57086378468275,0.260678897966124,6.02604889363497,1.68016374293461e-09,8.86622992569499e-08,"NID1"
